movieId,Director,TopTwoActors,releaseDate
104908,James Wan,"['Patrick Wilson', 'Rose Byrne']",2013-09-12
39446,Darren Lynn Bousman,"['Tobin Bell', 'Shawnee Smith']",2005-10-28
152077,Dan Trachtenberg,"['Mary Elizabeth Winstead', 'John Goodman']",2016-03-10
5785,Jeff Tremaine,"['Johnny Knoxville', 'Bam Margera']",2002-10-21
160571,David F. Sandberg,"['Teresa Palmer', 'Maria Bello']",2016-07-21
90469,Henry Joost,"['Katie Featherston', 'Sprague Grayden']",2011-10-19
1970,Chuck Russell,"['Robert Englund', 'Patricia Arquette']",1987-02-27
97701,Henry Joost,"['Katie Featherston', 'Kathryn Newton']",2012-10-17
1125,Blake Edwards,"['Peter Sellers', 'Christopher Plummer']",1975-05-21
1973,Rachel Talalay,"['Robert Englund', 'Lisa Zane']",1991-09-05
7160,Patty Jenkins,"['Charlize Theron', 'Christina Ricci']",2003-11-16
1019,Richard Fleischer,"['Kirk Douglas', 'James Mason']",1954-12-23
2313,David Lynch,"['Anthony Hopkins', 'John Hurt']",1980-10-02
106100,Jean-Marc Vallée,"['Matthew McConaughey', 'Jennifer Garner']",2013-09-07
4226,Christopher Nolan,"['Guy Pearce', 'Carrie-Anne Moss']",2000-10-11
110591,Mike Flanagan,"['Karen Gillan', 'Brenton Thwaites']",2013-09-08
45728,Kevin Smith,"[""Brian O'Halloran"", 'Jeff Anderson']",2006-05-25
3967,Stephen Daldry,"['Jamie Bell', 'Julie Walters']",2000-05-18
102993,Nat Faxon,"['Liam James', 'Steve Carell']",2013-06-06
3774,Doug McHenry,"['Martin Lawrence', 'Christopher Martin']",1991-10-23
4535,George T. Miller,"['Tom Burlinson', 'Terence Donovan']",1982-03-02
2566,Maurice Joyce,"['Thomas McHugh', 'Fred Newman']",1999-03-26
1694,Robert Duvall,"['Robert Duvall', 'Billy Bob Thornton']",1997-10-09
2639,Frank Perry,"['Faye Dunaway', 'Diana Scarwid']",1981-09-18
88672,Jesse Peretz,"['Paul Rudd', 'Elizabeth Banks']",2011-08-26
152071,Stephen Hopkins,"['Stephan James', 'Jason Sudeikis']",2016-02-19
1825,Ice Cube,"['LisaRaye McCoy', 'Dick Anthony Williams']",1998-04-08
113780,John Erick Dowdle,"['Perdita Weeks', 'Ben Feldman']",2014-08-14
1660,Kasi Lemmons,"['Jurnee Smollett', 'Meagan Good']",1997-09-07
117881,Richard Glatzer,"['Julianne Moore', 'Alec Baldwin']",2014-12-05
3029,Bruce Malmuth,"['Sylvester Stallone', 'Rutger Hauer']",1981-03-17
1981,Rob Hedden,"['Kane Hodder', 'Jensen Daggett']",1989-07-28
5299,Joel Zwick,"['Nia Vardalos', 'John Corbett']",2002-02-22
891,Joe Chappelle,"['Donald Pleasence', 'Paul Rudd']",1995-09-29
5225,Alfonso Cuarón,"['Gael García Bernal', 'Diego Luna']",2001-06-08
8874,Edgar Wright,"['Simon Pegg', 'Nick Frost']",2004-04-09
800,John Sayles,"['Chris Cooper', 'Matthew McConaughey']",1996-06-21
1985,Dwight H. Little,"['Donald Pleasence', 'Ellie Cornell']",1988-10-21
1330,Fred Walton,"['Deborah Foreman', 'Thomas F. Wilson']",1986-03-27
3543,Barry Levinson,"['Steve Guttenberg', 'Daniel Stern']",1982-04-02
92192,Gonzalo López-Gallego,"['Ryan Robbins', 'Warren Christie']",2011-07-20
67267,Christine Jeffs,"['Amy Adams', 'Emily Blunt']",2008-01-18
4915,Don Coscarelli,"['Marc Singer', 'Tanya Roberts']",1982-08-20
976,Frank Borzage,"['Helen Hayes', 'Gary Cooper']",1932-12-08
3945,Mamoru Hosoda,"['Lara Jill Miller', 'Joshua Seth']",2000-03-17
8366,Brian Dannelly,"['Jena Malone', 'Mandy Moore']",2004-01-21
6954,Denys Arcand,"['Rémy Girard', 'Stéphane Rousseau']",2003-05-21
5499,Richard Lester,"['Sean Connery', 'Audrey Hepburn']",1976-03-11
3519,Guy Hamilton,"['Harrison Ford', 'Robert Shaw']",1978-11-01
4678,Jay Levey,"['""Weird Al"" Yankovic', 'Victoria Jackson']",1989-07-21
42725,Nicholaus Goossen,"['Linda Cardellini', 'Allen Covert']",2006-01-06
2155,Tamara Jenkins,"['Natasha Lyonne', 'Alan Arkin']",1998-08-14
1209,Sergio Leone,"['Henry Fonda', 'Claudia Cardinale']",1968-12-21
4452,Jon Favreau,"['Vince Vaughn', 'Jon Favreau']",2001-07-13
68237,Duncan Jones,"['Sam Rockwell', 'Kevin Spacey']",2009-06-12
1719,Atom Egoyan,"['Ian Holm', 'Caerthan Banks']",1997-05-14
247,Peter Jackson,"['Melanie Lynskey', 'Kate Winslet']",1994-09-02
87298,Dan Rush,"['Rebecca Hall', 'Will Ferrell']",2010-10-15
1845,Jake Kasdan,"['Bill Pullman', 'Ben Stiller']",1998-01-30
8950,Brad Anderson,"['Christian Bale', 'Jennifer Jason Leigh']",2004-02-09
118354,Michael Cuesta,"['Jeremy Renner', 'Mary Elizabeth Winstead']",2014-10-09
82767,John Cameron Mitchell,"['Nicole Kidman', 'Aaron Eckhart']",2010-12-16
6705,Fenton Bailey,"['Seth Green', 'Macaulay Culkin']",2003-09-05
141866,Jeremy Saulnier,"['Anton Yelchin', 'Imogen Poots']",2016-04-15
46574,Billy Kent,"['Parker Posey', 'Danny DeVito']",2006-03-30
101,Wes Anderson,"['Luke Wilson', 'Owen Wilson']",1996-02-21
1352,Kevin Spacey,"['Matt Dillon', 'Faye Dunaway']",1996-09-09
83134,Eli Craig,"['Alan Tudyk', 'Tyler Labine']",2010-01-22
140523,M. Night Shyamalan,"['Olivia DeJonge', 'Ed Oxenbould']",2015-09-10
66943,Paul Andrew Williams,"['Andy Serkis', 'Reece Shearsmith']",2008-02-07
66240,Stephen Herek,"['Ellen Muth', 'Jasmine Guy']",2009-02-17
116817,William H. Macy,"['Billy Crudup', 'Anton Yelchin']",2014-10-17
118248,Paul Schrader,"['Nicolas Cage', 'Anton Yelchin']",2014-12-04
56060,Jiří Menzel,"['Ivan Barnev', 'Oldřich Kaiser']",2006-12-19
1358,Billy Bob Thornton,"['Billy Bob Thornton', 'Dwight Yoakam']",1996-08-30
42723,Eli Roth,"['Jay Hernandez', 'Derek Richardson']",2005-01-06
43460,Michael Winterbottom,"['Steve Coogan', 'Rob Brydon']",2005-07-17
90057,Jeff Nichols,"['Michael Shannon', 'Jessica Chastain']",2011-11-25
4517,Frank LaLoggia,"['Lukas Haas', 'Len Cariou']",1988-04-22
2460,Tobe Hooper,"['Dennis Hopper', 'Caroline Williams']",1986-08-22
7889,Sam Peckinpah,"['James Coburn', 'Kris Kristofferson']",1973-05-23
102684,Nicolas Winding Refn,"['Ryan Gosling', 'Kristin Scott Thomas']",2013-05-30
8530,Shona Auerbach,"['Gerard Butler', 'Emily Mortimer']",2004-05-18
2378,Hugh Wilson,"['Steve Guttenberg', 'Kim Cattrall']",1984-03-22
2950,Randal Kleiser,"['Brooke Shields', 'Christopher Atkins']",1980-07-05
357,Mike Newell,"['Hugh Grant', 'Andie MacDowell']",1994-03-09
3210,Amy Heckerling,"['Sean Penn', 'Jennifer Jason Leigh']",1982-08-13
4429,John Huston,"['Gregory Peck', 'Richard Basehart']",1956-06-27
5954,Spike Lee,"['Edward Norton', 'Philip Seymour Hoffman']",2002-12-16
866,Lilly Wachowski,"['Jennifer Tilly', 'Gina Gershon']",1996-09-13
3949,Darren Aronofsky,"['Ellen Burstyn', 'Jared Leto']",2000-10-27
2573,Carlos Saura,"['Miguel Ángel Solá', 'Cecilia Narova']",1998-02-12
4407,Oliver Stone,"['James Woods', 'Jim Belushi']",1986-04-23
111320,Jon Erwin,"['Sarah Drew', 'Sean Astin']",2014-03-25
4878,Richard Kelly,"['Jake Gyllenhaal', 'Jena Malone']",2001-01-18
1860,Mike van Diem,"['Jan Decleir', 'Fedja van Huêt']",1997-04-17
6223,Jonas Åkerlund,"['Jason Schwartzman', 'Mickey Rourke']",2002-06-01
42632,Park Chan-wook,"['Choi Min-sik', 'Lee Young-ae']",2005-07-29
5134,Barry Skolnick,"['Vinnie Jones', 'David Kelly']",2001-12-26
6291,Lukas Moodysson,"['Oksana Akinshina', 'Artyom Bogucharsky']",2002-08-23
1193,Miloš Forman,"['Jack Nicholson', 'Louise Fletcher']",1975-11-18
8512,Mel Brooks,"['Mel Brooks', 'Marty Feldman']",1976-06-17
26528,Kevin Sullivan,"['Megan Follows', 'Colleen Dewhurst']",1985-12-01
4378,Jonathan Glazer,"['Ray Winstone', 'Ben Kingsley']",2000-09-13
6385,Niki Caro,"['Keisha Castle-Hughes', 'Rawiri Paratene']",2003-01-30
77795,Ivan Engler,"['Martin Rapold', 'Anna-Katharina Schwabroh']",2009-09-24
46062,Kenny Ortega,"['Zac Efron', 'Vanessa Hudgens']",2006-01-20
1794,Richard Kwietniowski,"['John Hurt', 'Jason Priestley']",1997-01-01
31804,Timur Bekmambetov,"['Konstantin Khabenskiy', 'Vladimir Menshov']",2004-06-27
1094,Neil Jordan,"['Stephen Rea', 'Jaye Davidson']",1992-09-02
3688,Bob Clark,"['Dan Monahan', 'Mark Herrier']",1981-11-13
968,George A. Romero,"['Duane Jones', ""Judith O'Dea""]",1968-10-01
6711,Sofia Coppola,"['Bill Murray', 'Scarlett Johansson']",2003-08-31
1230,Woody Allen,"['Woody Allen', 'Diane Keaton']",1977-04-19
5015,Marc Forster,"['Halle Berry', 'Billy Bob Thornton']",2001-11-11
133782,Henry Hobson,"['Arnold Schwarzenegger', 'Abigail Breslin']",2015-05-08
25,Mike Figgis,"['Nicolas Cage', 'Elisabeth Shue']",1995-10-27
7093,Billy Wilder,"['Jack Lemmon', 'Walter Matthau']",1974-12-01
128592,Rob Cohen,"['Jennifer Lopez', 'Ryan Guzman']",2015-01-23
79242,Lisa Cholodenko,"['Julianne Moore', 'Annette Bening']",2010-07-09
4553,John Carpenter,"['Roddy Piper', 'Keith David']",1988-11-23
1262,John Sturges,"['Steve McQueen', 'James Garner']",1963-06-20
27899,William Arntz,"['Marlee Matlin', 'Elaine Hendrix']",2004-04-23
112290,Richard Linklater,"['Ellar Coltrane', 'Patricia Arquette']",2014-06-05
46967,Woody Allen,"['Scarlett Johansson', 'Hugh Jackman']",2006-07-27
7137,Wayne Kramer,"['William H. Macy', 'Alec Baldwin']",2003-01-17
4428,John Huston,"['Clark Gable', 'Marilyn Monroe']",1961-01-01
47261,Patrick Stettner,"['Toni Collette', 'Robin Williams']",2006-02-12
255,James Melkonian,"['John G. Brennan', 'Kamal Ahmed']",1995-02-03
56339,Juan Antonio Bayona,"['Belén Rueda', 'Fernando Cayo']",2007-08-27
110773,Michael Tiddes,"['Marlon Wayans', 'Jaime Pressly']",2014-04-17
5666,Roger Avary,"['James Van Der Beek', 'Shannyn Sossamon']",2002-10-11
2179,Alfred Hitchcock,"['Frederick Stafford', 'Dany Robin']",1969-12-18
49276,Bob Odenkirk,"['Dax Shepard', 'Will Arnett']",2006-11-17
18,Allison Anders,"['Tim Roth', 'Antonio Banderas']",1995-12-09
5617,Steven Shainberg,"['James Spader', 'Maggie Gyllenhaal']",2002-01-11
4009,Oliver Stone,"['Eric Bogosian', 'Ellen Greene']",1988-12-21
1449,Christopher Guest,"['Christopher Guest', 'Eugene Levy']",1996-01-31
36537,Mike Mills,"['Lou Taylor Pucci', 'Tilda Swinton']",2005-01-23
89343,Kevin Smith,"['Michael Parks', 'John Goodman']",2011-08-19
37857,Dave McKean,"['Stephanie Leonidas', 'Jason Barry']",2005-01-25
96606,Ron Fricke,"['Marcos Luna', 'Putu Dinda Pratika']",2011-09-16
92439,Gavin Wiesen,"['Freddie Highmore', 'Emma Roberts']",2011-06-17
127132,Mora Stephens,"['Patrick Wilson', 'Lena Headey']",2015-08-28
6193,Mars Callahan,"['Ricky Schroder', 'Chazz Palminteri']",2002-06-07
2674,Mike Figgis,"['Julian Sands', 'Saffron Burrows']",1999-04-29
96832,Leos Carax,"['Eva Mendes', 'Kylie Minogue']",2012-07-02
1755,Stefan Schwartz,"['Dan Futterman', 'Stuart Townsend']",1997-08-22
3830,Robert Lee King,"['Lauren Ambrose', 'Nicholas Brendon']",2000-08-06
3240,Kevin Allen,"['Craig Ferguson', 'David Rasche']",1999-01-01
4032,Barry Levinson,"['Barry McEvoy', ""Brían F. O'Byrne""]",2000-12-22
6571,Fernando León de Aranoa,"['Javier Bardem', 'Luis Tosar']",2002-09-27
89072,Jim Mickle,"['Danielle Harris', 'Kelly McGillis']",2010-09-30
27537,Vincenzo Natali,"['David Hewlett', 'Andrew Miller']",2003-09-09
5472,Peter H. Hunt,"['William Daniels', 'Howard Da Silva']",1972-11-09
105121,Ruba Nadda,"['Alexander Siddig', 'Joshua Jackson']",2012-09-14
82041,Sean Byrne,"['Xavier Samuel', 'Jessica McNamee']",2009-09-13
1949,Fred Zinnemann,"['Paul Scofield', 'Wendy Hiller']",1966-12-12
3504,Sidney Lumet,"['Faye Dunaway', 'William Holden']",1976-11-01
920,Victor Fleming,"['Vivien Leigh', 'Clark Gable']",1939-12-15
26142,Sam Peckinpah,"['Charlton Heston', 'Richard Harris']",1965-04-07
25959,George Sidney,"['Betty Hutton', 'Howard Keel']",1950-05-17
77800,Chris Morris,"['Riz Ahmed', 'Nigel Lindsay']",2010-05-07
49957,Nicholas Hytner,"['Samuel Anderson', 'Dominic Cooper']",2006-10-02
1952,John Schlesinger,"['Dustin Hoffman', 'Jon Voight']",1969-05-25
1641,Peter Cattaneo,"['Robert Carlyle', 'Mark Addy']",1997-08-13
2791,Jerry Zucker,"['Robert Hays', 'Julie Hagerty']",1980-07-02
69,F. Gary Gray,"['Ice Cube', 'Chris Tucker']",1995-04-26
493,Albert Hughes,"['Tyrin Turner', 'Larenz Tate']",1993-05-26
3017,Michael Gornick,"['George Kennedy', 'Dorothy Lamour']",1987-05-01
6852,Richard Brooks,"['Robert Blake', 'Scott Wilson']",1967-12-14
2178,Alfred Hitchcock,"['Jon Finch', 'Alec McCowen']",1972-05-25
140267,Robert Eggers,"['Anya Taylor-Joy', 'Ralph Ineson']",2016-02-19
804,Edward Burns,"['Edward Burns', 'Michael McGlone']",1996-08-26
2333,Bill Condon,"['Ian McKellen', 'Brendan Fraser']",1998-01-21
71033,Juan José Campanella,"['Ricardo Darín', 'Soledad Villamil']",2009-08-13
1261,Sam Raimi,"['Bruce Campbell', 'Sarah Berry']",1987-03-13
4373,Louis C.K.,"['Jennifer Coolidge', 'Lance Crouther']",2001-06-29
103596,Anthony C. Ferrante,"['Ian Ziering', 'Tara Reid']",2013-07-11
85412,André Øvredal,"['Otto Jespersen', 'Hans Morten Hansen']",2010-10-29
43914,Adam Rapp,"['Zooey Deschanel', 'Will Ferrell']",2006-02-07
32300,Angela Robinson,"['Sara Foster', 'Meagan Good']",2004-01-21
99813,Jay Oliva,"['Peter Weller', 'Ariel Winter']",2013-01-18
123553,Uwe Boll,"['Dominic Purcell', 'Ralitsa Paskaleva']",2013-12-27
122490,Mark Young,"['Abigail Breslin', 'James Purefoy']",2014-03-04
26386,Mel Brooks,"['Mel Brooks', 'Madeline Kahn']",1977-12-25
34072,Luc Jacquet,"['Morgan Freeman', 'Charles Berling']",2005-01-26
90439,J.C. Chandor,"['Kevin Spacey', 'Paul Bettany']",2011-09-28
65126,Clark Gregg,"['Sam Rockwell', 'Anjelica Huston']",2008-09-26
112552,Damien Chazelle,"['Miles Teller', 'J.K. Simmons']",2014-10-10
6016,Fernando Meirelles,"['Alexandre Rodrigues', 'Leandro Firmino']",2002-02-05
3581,Justin Kerrigan,"['John Simm', 'Danny Dyer']",1999-06-04
96829,Thomas Vinterberg,"['Mads Mikkelsen', 'Alexandra Rapaport']",2012-08-28
2804,Bob Clark,"['Melinda Dillon', 'Darren McGavin']",1983-11-18
59440,Alejandro Monteverde,"['Tammy Blanchard', 'Angélica Aragón']",2006-09-09
138546,Jonathan Silverman,"['Mena Suvari', 'Eric Roberts']",2014-11-08
63808,Laurent Cantet,"['François Bégaudeau', 'Franck Keïta']",2008-09-24
2160,Roman Polanski,"['Mia Farrow', 'John Cassavetes']",1968-06-12
4406,John Ford,"['John Wayne', 'James Stewart']",1962-04-22
8645,Joshua Marston,"['Catalina Sandino Moreno', 'Guilied Lopez']",2004-01-18
87304,Mike Mills,"['Ewan McGregor', 'Christopher Plummer']",2010-09-11
48678,John Gulager,"['Balthazar Getty', 'Henry Rollins']",2005-10-14
3421,John Landis,"['John Belushi', 'Tim Matheson']",1978-07-27
2947,Guy Hamilton,"['Sean Connery', 'Honor Blackman']",1964-09-17
953,Frank Capra,"['James Stewart', 'Donna Reed']",1946-12-20
778,Danny Boyle,"['Ewan McGregor', 'Ewen Bremner']",1996-02-23
3865,Spike Lee,"['Steve Harvey', 'D. L. Hughley']",2000-08-18
81417,Tod Williams,"['Katie Featherston', 'David Bierend']",2010-10-20
2359,Kirk Jones,"['Ian Bannen', 'David Kelly']",1998-09-15
5669,Michael Moore,"['Michael Moore', 'George H. W. Bush']",2002-10-09
1969,Jack Sholder,"['Robert Englund', 'Mark Patton']",1985-10-31
1296,James Ivory,"['Maggie Smith', 'Helena Bonham Carter']",1985-12-13
103075,James DeMonaco,"['Lena Headey', 'Ethan Hawke']",2013-05-31
97188,Scott Derrickson,"['Ethan Hawke', 'Juliet Rylance']",2012-03-29
5513,Martin Lawrence,['Martin Lawrence'],2002-08-01
971,Richard Brooks,"['Elizabeth Taylor', 'Paul Newman']",1958-02-17
2530,Ted Post,"['James Franciscus', 'Kim Hunter']",1970-05-01
1592,Charles Martin Smith,"['Kevin Zegers', 'Wendy Makkena']",1997-08-01
4241,Michael Haigney,"['Veronica Taylor', 'Rachael Lillis']",2000-07-08
1979,Tom McLoughlin,"['Thom Mathews', 'Jennifer Cooke']",1986-08-01
1250,David Lean,"['William Holden', 'Alec Guinness']",1957-10-02
5596,Patrick Read Johnson,"['Ariana Richards', 'Douglas Barr']",1990-04-27
2177,Alfred Hitchcock,"['Barbara Harris', 'Bruce Dern']",1976-04-09
909,Billy Wilder,"['Jack Lemmon', 'Shirley MacLaine']",1960-06-15
2180,Alfred Hitchcock,"['Paul Newman', 'Julie Andrews']",1966-07-13
43708,Michel Gondry,"['Dave Chappelle', 'Erykah Badu']",2005-09-12
133802,John Maclean,"['Michael Fassbender', 'Kodi Smit-McPhee']",2015-04-16
4190,Richard Brooks,"['Burt Lancaster', 'Jean Simmons']",1960-06-19
6777,Stanley Kramer,"['Spencer Tracy', 'Burt Lancaster']",1961-12-01
2623,David Raynr,"['Deon Richmond', 'Donald Faison']",1999-05-12
7070,Howard Hawks,"['John Wayne', 'Montgomery Clift']",1948-08-26
100714,Richard Linklater,"['Ethan Hawke', 'Julie Delpy']",2013-04-05
3837,Don Coscarelli,"['James Le Gros', 'Reggie Bannister']",1988-07-08
5685,Patricia Cardoso,"['America Ferrera', 'Lupe Ontiveros']",2002-01-01
43333,Deepa Mehta,"['Lisa Ray', 'Sarala']",2005-09-08
3538,Damien O'Donnell,"['Om Puri', 'Linda Bassett']",1999-05-14
3597,Peter M. Cohen,"['Amanda Peet', 'Brian Van Holt']",2000-09-01
1475,Mira Nair,"['Indira Varma', 'Sarita Choudhury']",1996-09-11
78116,Nicole Holofcener,"['Rebecca Hall', 'Catherine Keener']",2010-01-22
1073,Mel Stuart,"['Gene Wilder', 'Jack Albertson']",1971-06-29
1503,Tom Schulman,"['Joe Pesci', 'Kristy Swanson']",1997-04-18
2932,Terrence Malick,"['Richard Gere', 'Brooke Adams']",1978-09-13
5391,Jill Sprecher,"['John Turturro', 'Clea DuVall']",2001-09-02
2500,Darren Stein,"['Rose McGowan', 'Julie Benz']",1999-01-30
851,Julian Schnabel,"['Jeffrey Wright', 'David Bowie']",1996-08-09
102800,Noah Baumbach,"['Greta Gerwig', 'Mickey Sumner']",2013-05-17
44204,Gavin Hood,"['Presley Chweneyagae', 'Jerry Mofokeng']",2005-08-18
2318,Todd Solondz,"['Jane Adams', 'Jon Lovitz']",1998-10-16
114670,Kevin Smith,"['Michael Parks', 'Justin Long']",2014-09-19
27773,Park Chan-wook,"['Choi Min-sik', 'Yoo Ji-tae']",2003-01-01
85796,Jason Eisener,"['Rutger Hauer', 'Gregory Smith']",2011-05-06
1034,Matthew Bright,"['Kiefer Sutherland', 'Reese Witherspoon']",1996-08-23
93723,Whit Stillman,"['Greta Gerwig', 'Carrie MacLemore']",2012-04-06
112450,David Wain,"['Paul Rudd', 'Amy Poehler']",2014-06-27
26172,John Boorman,"['Lee Marvin', 'Angie Dickinson']",1967-08-30
2357,Walter Salles,"['Fernanda Montenegro', 'Marília Pêra']",1998-01-16
4804,Frank Capra,"['Glenn Ford', 'Bette Davis']",1961-12-18
150401,Isaac Florentine,"['Scott Adkins', 'Nick Chinlund']",2015-12-11
33683,Alexandre Aja,"['Cécile de France', 'Maïwenn']",2003-06-18
34271,Craig Brewer,"['Terrence Howard', 'Anthony Anderson']",2005-07-22
910,Billy Wilder,"['Marilyn Monroe', 'Tony Curtis']",1959-03-18
1980,John Carl Buechler,"['Kane Hodder', 'Lar Park Lincoln']",1988-05-13
919,Victor Fleming,"['Judy Garland', 'Frank Morgan']",1939-08-15
1278,Mel Brooks,"['Gene Wilder', 'Peter Boyle']",1974-12-15
58332,George A. Romero,"['Michelle Morgan', 'Joshua Close']",2007-09-08
1633,Victor Nunez,"['Peter Fonda', 'Patricia Richardson']",1997-06-13
6170,Carroll Ballard,"['Kelly Reno', 'Mickey Rooney']",1979-10-17
3671,Mel Brooks,"['Cleavon Little', 'Gene Wilder']",1974-02-07
1977,Joseph Zito,"['Kimberly Beck', 'Erich Anderson']",1984-04-13
3094,James Ivory,"['James Wilby', 'Hugh Grant']",1987-09-18
50610,Frank Sebastiano,"['Artie Lange', 'Ralph Macchio']",2006-09-15
27882,Stacy Peralta,"['Jeff Clark', 'Darrick Doerner']",2004-07-09
65642,Nacho Vigalondo,"['Karra Elejalde', 'Candela Fernández']",2007-09-20
899,Stanley Donen,"['Gene Kelly', ""Donald O'Connor""]",1952-04-10
1042,Tom Hanks,"['Tom Everett Scott', 'Johnathon Schaech']",1996-10-04
1984,Tommy Lee Wallace,"['Tom Atkins', 'Stacey Nelkin']",1982-10-22
2533,Don Taylor,"['Roddy McDowall', 'Kim Hunter']",1971-05-20
3467,Martin Ritt,"['Paul Newman', 'Melvyn Douglas']",1963-05-29
1611,Gus Van Sant,"['River Phoenix', 'Keanu Reeves']",1991-10-17
8784,Zach Braff,"['Zach Braff', 'Natalie Portman']",2004-07-28
215,Richard Linklater,"['Ethan Hawke', 'Julie Delpy']",1995-01-27
3747,Alison Maclean,"['Billy Crudup', 'Denis Leary']",1999-09-05
33649,Alice Wu,"['Michelle Krusiec', 'Joan Chen']",2004-09-12
96655,Jake Schreier,"['Frank Langella', 'Liv Tyler']",2012-08-16
6770,Isabel Coixet,"['Sarah Polley', 'Amanda Plummer']",2003-03-07
103539,James Ponsoldt,"['Miles Teller', 'Shailene Woodley']",2013-08-02
59126,Larry Charles,"['Bill Maher', 'Jose Luis De Jesus Miranda']",2008-10-01
85401,James Gunn,"['Rainn Wilson', 'Ellen Page']",2010-09-09
1054,Spike Lee,"['Ossie Davis', 'Charles S. Dutton']",1996-10-16
47997,Mike Judge,"['Luke Wilson', 'Maya Rudolph']",2006-09-01
52952,Shane Meadows,"['Thomas Turgoose', 'Stephen Graham']",2006-09-12
1870,Tim McCanlies,"['Breckin Meyer', 'Peter Facinelli']",1998-05-01
8502,George Sidney,"['Howard Keel', 'Kathryn Grayson']",1951-07-13
4090,Jerry Rees,"['Jon Lovitz', 'Timothy Stack']",1987-07-09
1282,David Hand,"['Deems Taylor', 'Walt Disney']",1940-11-13
1976,Steve Miner,"['Dana Kimmell', 'Paul Kratka']",1982-08-13
1978,Danny Steinmann,"['Melanie Kinnaman', 'John Shepherd']",1985-03-22
1939,William Wyler,"['Fredric March', 'Myrna Loy']",1946-12-25
4450,Larry Clark,"['Brad Renfro', 'Bijou Phillips']",2001-06-15
5890,Petter Næss,"['Per Christian Ellefsen', 'Sven Nordin']",2001-03-16
57274,Jaume Balagueró,"['Manuela Velasco', 'Ferran Terraza']",2007-04-10
2948,Terence Young,"['Sean Connery', 'Daniela Bianchi']",1963-10-11
3694,Lloyd Kaufman,"['Ron Fazio', 'John Altamura']",1989-02-24
1077,Woody Allen,"['Woody Allen', 'Diane Keaton']",1973-12-17
121231,David Robert Mitchell,"['Maika Monroe', 'Keir Gilchrist']",2015-02-04
3812,Woody Allen,"['Woody Allen', 'John Carradine']",1972-08-06
1207,Robert Mulligan,"['Gregory Peck', 'Brock Peters']",1962-12-25
3703,George Miller,"['Mel Gibson', 'Bruce Spence']",1981-12-24
3972,Liu Chia-Liang,"['Jackie Chan', 'Anita Mui']",1994-02-03
